Company Name,Address,Address2,City,Category Name,URL,Hiring,Jobs URL,Why NYC
The Common Pulse',' - ',' - ',' - ',,,,,
The Couture Cook / Doughnate',' - ',' - ',' - ',,,,,
The Creative Side',' - ',' - ',' - ',,,,,
The Crunchy Condiment Company',' - ',' - ',' - ',,,,,
The Crypto-Currency Analytics Company',' - ',' - ',' - ',,,,,
The Daily Beast/Newsweek',' - ',' - ','New York',,,,,
The Daily Voice',' - ',' - ',' - ',,,,,
The Dapper Guy',' - ',' - ',' - ',,,,,
The Dhobi',' - ',' - ',' - ',,,,,
The Digital Brand Architects',' - ',' - ','New York',,,,,
"The Digital Marvels, Inc.'",'1133 Broadway','706','New York',,,,,
"The Edge in College Preparation, LLC'",' - ',' - ',' - ',,,,,
The Effectives Lab',' - ',' - ',' - ',,,,,
The Eggstablishment',' - ',' - ',' - ',,,,,
The Electrotoons Company',' - ',' - ',' - ',,,,,
"The Experience Ticket, Inc.'",' - ',' - ',' - ',,,,,
The EyeBook',' - ',' - ',' - ',,,,,
"The Fanrod Group, Inc.'",' - ',' - ',' - ',,,,,
The Fashion Deli',' - ',' - ',' - ',,,,,
The Fetch',' - ',' - ',' - ',,,,,
The Flatiron School',"'11 Broadway #260, New York, NY 10004'",' - ',' - ',,,,,
The Flight Deal','PO Box 5','Brewster St. #325','Glen Cove',,,,,
The Franklin Report',' - ',' - ',' - ',,,,,
The Fresh Connection',' - ',' - ',' - ',,,,,
The Funday Genie',' - ',' - ',' - ',,,,,
The Game Agency',' - ',' - ','New York',,,,,
The Good Samaritan Social Hall & Tavern',' - ',' - ',' - ',,,,,
The Guardian Project','24 W27th St',' - ','New York',,,,,
The HIP (Holistically Inspired People's) Bar',' - ',' - ',' - ',,,,,
"The Hackerati, Inc.'",' - ',' - ',' - ',,,,,
The Handy Scratcher',' - ',' - ',' - ',,,,,
The Harmony Institute',' - ',' - ','New York',,,,,
The Headright',' - ',' - ',' - ',,,,,
The Health Center',' - ',' - ',' - ',,,,,
The Heinemann Fund llc.',' - ',' - ',' - ',,,,,
The Help',' - ',' - ',' - ',,,,,
The Hired Guns',' - ',' - ','New York',,,,,
The Hole',' - ',' - ',' - ',,,,,
The Honablue Institute of Audio Engineering',' - ',' - ',' - ',,,,,
The Hook',' - ',' - ',' - ',,,,,
The Icon Deposit',' - ',' - ','New York',,,,,
The Innovations of Michael D. Wenz',' - ',' - ',' - ',,,,,
The Internet Superstores',' - ',' - ',' - ',,,,,
The J.A.S.M Company',' - ',' - ',' - ',,,,,
The JAR Group',' - ',' - ','Brooklyn',,,,,
The Keys Supper Club',' - ',' - ',' - ',,,,,
The Language Chef',' - ',' - ',' - ',,,,,
The Lascaux Company (acquired by Etsy)','36 east 12th st',' - ','New York',,,,,
The Levo League',' - ',' - ',' - ',,,,,
The Loadown',' - ',' - ',' - ',,,,,
The Lobby',' - ',' - ',' - ',,,,,
The Mamas Network',' - ',' - ',' - ',,,,,
The Map Project',' - ',' - ',' - ',,,,,
The Matrixx Power Suit Company',' - ',' - ',' - ',,,,,
The Mechanism',' - ',' - ','New York',,,,,
The Meta Agency',' - ',' - ','Brooklyn',,,,,
The Mindriot',' - ',' - ','New York',,,,,
The Molecule','594 Broadway','906','New York',,,,,
"The Mosaic Theory, LLC'",' - ',' - ',' - ',,,,,
The Mpyre Co.',' - ',' - ',' - ',,,,,
The Muse',' - ',' - ',' - ',,,,,
The Muse',' - ',' - ',' - ',,,,,
The Museum of Interesting Things',' - ',' - ',' - ',,,,,
The Mutual',' - ',' - ',' - ',,,,,
The New American Tavern',' - ',' - ',' - ',,,,,
The New York Times','620 Eighth Avenue',' - ','New York',,,,,
The Next Web','84 E 3rd St',' - ','New York',,,,,
"The Niche Project, Inc.'",'560 Broadway','Suite 201','New York',,,,,
The Odd Slipper',' - ',' - ',' - ',,,,,
The Old Fashioned',' - ',' - ',' - ',,,,,
The Old Marketplace',' - ',' - ',' - ',,,,,
The Orchard',' - ',' - ','New York',,,,,
The PAYLESS Card',' - ',' - ',' - ',,,,,
The Palace Of Design',' - ',' - ',' - ',,,,,
The Pearl Dream Inc',' - ',' - ',' - ',,,,,
The Phoenix Database',' - ',' - ',' - ',,,,,
The Project',' - ',' - ',' - ',,,,,
The Propel Group',' - ',' - ',' - ',,,,,
The Pume Group',' - ',' - ',' - ',,,,,
The Rec Room',' - ',' - ',' - ',,,,,
The Royal Palms Shuffleboard Club',' - ',' - ',' - ',,,,,
The Shelf',' - ',' - ',' - ',,,,,
The Shoplift',' - ',' - ',' - ',,,,,
The Smack Pack',' - ',' - ','New York',,,,,
The Smart-Pedal',' - ',' - ',' - ',,,,,
The Standard',' - ',' - ',' - ',,,,,
The Stashbox',' - ',' - ','New York',,,,,
The Strategy Dept.','265 Cabrini Blvd',' - ','New York',,,,,
Thimble',' - ',' - ',' - ',,,,,
"The Sukhi Life, Lifestyle Services (Sandy Poppins)'",'271 Avenue C','5C','New York',,,,,
The Sunday Fare',' - ',' - ',' - ',,,,,
The SuperTouch Group',' - ',' - ','New York',,,,,
The Tea Cup',' - ',' - ',' - ',,,,,
The Techno Tourist',' - ',' - ',' - ',,,,,
The Tiny Rebels','50 Hope St.',' - ','Brooklyn',,,,,
The Training Room',' - ',' - ',' - ',,,,,
The Unlimited Magazine',' - ',' - ','New York',,,,,
The Vision Lab ®','NeueHouse','110 East 25th St.','New York',,,,,
The Wash Depot Laundromat',' - ',' - ',' - ',,,,,
The Webby Awards',' - ',' - ','New York',,,,,
The Well Curated Closet',' - ',' - ',' - ',,,,,
The Whistle','175 Varick St','WeWork/575','New York',,,,,
"The White Glove Group, LLC.'",' - ',' - ',' - ',,,,,
The Writing Code',' - ',' - ',' - ',,,,,
The blue heart cafe',' - ',' - ',' - ',,,,,
TheEventZoo',' - ',' - ',' - ',,,,,
TheFix.com','19 West 21st Street','Suite 901','New York',,,,,
TheGuildUSA',' - ',' - ',' - ',,,,,
TheHints.com',' - ',' - ',' - ',,,,,
TheLadders',' - ',' - ','New York',,,,,
TheLidreamteam',' - ',' - ',' - ',,,,,
TheSquareFoot','163 West 23rd St ','4th Floor','New York',,,,,
TheStreet',' - ',' - ','New York',,,,,
TheTake','379 West Broadway','335','New York',,,,,
TheTudu',' - ',' - ',' - ',,,,,
TheWriteDeal',' - ',' - ',' - ',,,,,
Thefuture.fm',' - ',' - ',' - ',,,,,
"Thehillsnyc.com, emeraldpubny.com'",' - ',' - ',' - ',,,,,
Theoretical imports inc.',' - ',' - ',' - ',,,,,
"Therapeuticom, Inc'",' - ',' - ',' - ',,,,,
Therefore Productions',' - ',' - ','New York',,,,,
ThermoShake',' - ',' - ',' - ',,,,,
ThermoSiv Technologies Inc',' - ',' - ',' - ',,,,,
"Thermopraxis, LLC'",' - ',' - ',' - ',,,,,
ThingLink','401 Park Ave South ',' - ','New York',,,,,
Thingle',' - ',' - ','New York',,,,,
Think Work Media','155 Water Street',' - ','Brooklyn',,,,,
Think You','PO Box 60961',' - ','Staten Island',,,,,
ThinkBinder',' - ',' - ','New York',,,,,
ThinkEco',' - ',' - ','New York',,,,,
ThinkUp',' - ',' - ',' - ',,,,,
Thinkful',' - ',' - ',' - ',,,,,
Thinknum',' - ',' - ',' - ',,,,,
Third Culture',' - ',' - ',' - ',,,,,
Third Mind',' - ',' - ','New York',,,,,
Third Wave Fashion',' - ',' - ','New York',,,,,
Third Wind',' - ',' - ',' - ',,,,,
Thirty Something Industries/WeRIde',' - ',' - ',' - ',,,,,
This Quiet Tread',' - ',' - ',' - ',,,,,
This is Pop','425 west 13th st',' - ','New York',,,,,
Thismoment','60 Madison Ave','1101','New York',,,,,
ThomasNet','5 Penn Plaza',' - ','New York',,,,,
ThoughtWorks Inc','99 Madison Ave.','15th Floor','New York',,,,,
Thread',' - ',' - ',' - ',,,,,
ThreadMatcher Inc.',' - ',' - ',' - ',,,,,
ThreadShare',' - ',' - ',' - ',,,,,
Three Ring',' - ',' - ',' - ',,,,,
Three Ring',' - ',' - ',' - ',,,,,
ThreePercentRealty.com',' - ',' - ',' - ',,,,,
ThreeStay Corp',' - ',' - ',' - ',,,,,
Thriive',' - ',' - ',' - ',,,,,
Thriive',' - ',' - ',' - ',,,,,
Thrillist',' - ',' - ','New York',,,,,
ThriveStreams',' - ',' - ',' - ',,,,,
Thumble',' - ',' - ',' - ',,,,,
Thumbscribes',' - ',' - ','New York',,,,,
Thunderclap',"'120 Wall St, 11th Floor '",' - ','New York',,,,,
Thuzio',' - ',' - ',' - ',,,,,
Tibiae Tech',' - ',' - ',' - ',,,,,
Ticketro LLC','5030 Broadway','Suite 672','New York',,,,,
Tickpick',' - ',' - ',' - ',,,,,
Tidal Labs',' - ',' - ',' - ',,,,,
Tiger Party',' - ',' - ','New York',,,,,
TigerTrade',' - ',' - ',' - ',,,,,
Tiggly',' - ',' - ',' - ',,,,,
TikaMobile',' - ',' - ',' - ',,,,,
Time-Peace',' - ',' - ',' - ',,,,,
Timehop',' - ',' - ','New York',,,,,
Timeless Multi-Media Productions',' - ',' - ',' - ',,,,,
Timo Weiland',' - ',' - ',' - ',,,,,
Timour Maslennikov's Company',' - ',' - ',' - ',,,,,
Tiny Mantis',' - ','Brooklyn','New York',,,,,
Tiny Spark',' - ',' - ',' - ',,,,,
TinyWorld',' - ',' - ',' - ',,,,,
Tinybop','540 Atlantic Ave',' - ','Brooklyn',,,,,
Tinypass',' - ',' - ',' - ',,,,,
Tip or Skip',' - ',' - ','New York',,,,,
TipEquity.com',' - ',' - ',' - ',,,,,
Tiplinks',' - ',' - ',' - ',,,,,
Tipspring',' - ',' - ',' - ',,,,,
TiqIQ',' - ',' - ','New York',,,,,
Tivity',' - ',' - ',' - ',,,,,
To Be','295 8th street',' - ','New York',,,,,
Toda!Cell','41 Union Sq. West','suite 1024','New York',,,,,
Toddler Topsy',' - ',' - ',' - ',,,,,
Toegos',' - ',' - ',' - ',,,,,
Togather',' - ',' - ','Brooklyn',,,,,
"Together, Inc.'",' - ',' - ',' - ',,,,,
Toilets for People',' - ',' - ',' - ',,,,,
Tomatina',' - ',' - ',' - ',,,,,
Tomorro',' - ',' - ',' - ',,,,,
Tomorrow Lab',' - ',' - ','New York',,,,,
Tomorrow Networks',' - ',' - ','New York',,,,,
Tone Inc',' - ',' - ',' - ',,,,,
"Tootter, Inc.'",'140 Broadway',' - ','New York',,,,,
TopMBACOnnect',' - ',' - ','New York',,,,,
Topi',' - ',' - ','New York',,,,,
Toplist',' - ',' - ',' - ',,,,,
Torrenegra Labs','902 Broadway Av','4th Floor','New York',,,,,
Torsh Inc.',' - ',' - ',' - ',,,,,
Totsy',' - ',' - ',' - ',,,,,
"Totsy, Inc. (Modnique Kids)'",' - ',' - ','New York',,,,,
Touch Me Up',' - ',' - ',' - ',,,,,
TouchGraph',' - ',' - ','New York',,,,,
TouchTunes Interactive Networks','850 Third Avenue','15C','New York',,,,,
Touchstone Partners',' - ',' - ',' - ',,,,,
Touchstorm','355 Lexington Ave.',' - ','New York',,,,,
Toura',' - ',' - ','New York',,,,,
Tourlandish Inc',' - ',' - ',' - ',,,,,
Traansmission',' - ',' - ',' - ',,,,,
Tracks',' - ',' - ','New York',,,,,
TradeCard (changed to GT Nexus)','75 Maiden Lane','12th Floor','New York',,,,,
TradeUp',' - ',' - ',' - ',,,,,
TradersCircle',' - ',' - ',' - ',,,,,
"Trading Games, Inc.'",' - ',' - ',' - ',,,,,
TradingScreen','30 Irving Place','3rd Floor','New York',,,,,
TrakPak360',' - ',' - ',' - ',,,,,
TransMedia',' - ',' - ',' - ',,,,,
"TransMedia, Glide OS'",' - ',' - ',' - ',,,,,
TransPerfect Translations','3 Park Avenue','39th Floor','New York',,,,,
Transclick',' - ',' - ',' - ',,,,,
Transcription-Services-US',' - ',' - ',' - ',,,,,
"Transit Treasure, Inc.'",' - ',' - ',' - ',,,,,
Transparensee',' - ',' - ','New York',,,,,
Travable',' - ',' - ',' - ',,,,,
Travel Tripper',' - ',' - ','New York',,,,,
TravelTap',' - ',' - ',' - ',,,,,
TravelTrot',' - ',' - ',' - ',,,,,
Travelby2',' - ',' - ',' - ',,,,,
Travelcology',' - ',' - ',' - ',,,,,
Traveloti',' - ',' - ',' - ',,,,,
Your Fit',' - ',' - ',' - ',,,,,
Travora',' - ',' - ',' - ',,,,,
Travora Media (acquired by MediaShift)',' - ',' - ','New York',,,,,
TreSensa',"'443 Park Ave South, Suite 601'",' - ','New York',,,,,
Treatings',' - ',' - ',' - ',,,,,
Tree Water System',' - ',' - ',' - ',,,,,
Treevolt Energy',' - ',' - ',' - ',,,,,
Trellis Technology Inc',' - ',' - ',' - ',,,,,
Trello',' - ',' - ',' - ',,,,,
Tremor Video',' - ',' - ','New York',,,,,
Trend2Win',' - ',' - ',' - ',,,,,
TrendSeeder.com',' - ',' - ',' - ',,,,,
Trendabl',' - ',' - ','New York',,,,,
Trending Universe',' - ',' - ',' - ',,,,,
Trendland','214 West 30th street','4th Flr','New York',,,,,
Trendrr',' - ',' - ',' - ',,,,,
Tribal Cuts',' - ',' - ',' - ',,,,,
Tribal DDB Worldwide',' - ',' - ','New York',,,,,
Tribeca Cloud Inc',' - ',' - ',' - ',,,,,
Tribeca Digital',' - ',' - ','New York',,,,,
Trident Capital Group International',' - ',' - ',' - ',,,,,
TrimRewards',' - ',' - ',' - ',,,,,
TripAnomaly',' - ',' - ',' - ',,,,,
TripD.com',' - ',' - ',' - ',,,,,
Tripl',' - ',' - ',' - ',,,,,
Triple IT',' - ',' - ',' - ',,,,,
TripleLift',' - ',' - ',' - ',,,,,
Triumps',' - ',' - ',' - ',,,,,
Troi.net',' - ',' - ','Staten Island',,,,,
Trooblr Corp',' - ',' - ',' - ',,,,,
"Trotting Sheep Productions, LLC'",' - ',' - ',' - ',,,,,
TruConnection.com',' - ',' - ',' - ',,,,,
True Action (aquired by eBay)','1350 Broadway','3rd Floor','New York',,,,,
TrueGether',' - ',' - ','New York',,,,,
TrueGether',' - ',' - ',' - ',,,,,
True[X]','6 E 39th St (5th Ave)',' - ','New York',,,,,
Truman James','115 East 23rd Street','4th floor','New York',,,,,
Truman James',' - ',' - ',' - ',,,,,
Trust Metrics','45 21st St','404','New York',,,,,
Trusted Insight',' - ',' - ','New York',,,,,
Trustr',' - ',' - ',' - ',,,,,
Truth In Aging',' - ',' - ',' - ',,,,,
Truth NYC',' - ',' - ','New York',,,,,
Truth On Call','82 University Place','7','New York',,,,,
TruthUnivercity',' - ',' - ',' - ',,,,,
Try The World',' - ',' - ',' - ',,,,,
Tsampa Soups','185 South 4th Street',' - ','Brooklyn',,,,,
Tumblr',"'35 E. 21st St. New York, NY 10010'",' - ',' - ',,,,,
Tumeric ALIVE',' - ',' - ',' - ',,,,,
Tumotorizado.com',' - ',' - ',' - ',,,,,
TunTunTuTu',' - ',' - ',' - ',,,,,
"TuneCore, Inc.'",' - ',' - ','Brooklyn',,,,,
TuneSat',' - ',' - ','New York',,,,,
TuneSpring™',' - ',' - ',' - ',,,,,
Tungsten Properties',' - ',' - ',' - ',,,,,
"Tunnel X, Inc.'",' - ',' - ',' - ',,,,,
TurboVote','150 Court St',' - ','Brooklyn',,,,,
Turman North',' - ',' - ',' - ',,,,,
Turn',' - ',' - ','New York',,,,,
Turn up',' - ',' - ',' - ',,,,,
TurnTo',' - ',' - ',' - ',,,,,
Tutonic',' - ',' - ',' - ',,,,,
Tutora',' - ',' - ',' - ',,,,,
Tutorialize.me',' - ',' - ','New York',,,,,
Tutoronic',' - ',' - ',' - ',,,,,
Tutoroo.co',' - ',' - ',' - ',,,,,
Tutorspree',' - ',' - ','New York',,,,,
Tutum',' - ',' - ',' - ',,,,,
TuvaLabs LLC',' - ',' - ',' - ',,,,,
TvTak',' - ',' - ',' - ',,,,,
Tweet Binder',' - ',' - ',' - ',,,,,
Twiage',"'""483 Broadway, 2nd Floor",,,,,,,
"New York, NY 10013""'","'483 Broadway, 2nd Floor'",'New York','http://www.twiagemed.com,,,,,
Twibfy',' - ',' - ','Manhatten',,,,,
Twigmore',' - ',' - ',' - ',,,,,
TwitrPix',' - ',' - ','New York',,,,,
Twitter','340 Madison','6','New York',,,,,
Two Bulls',' - ',' - ','New York',,,,,
Two Sigma Investments','379 West Broadway','5th Floor','New York',,,,,
TxtImpact',' - ',' - ','New York',,,,,
Tykoon',' - ',' - ',' - ',,,,,
Type/Code',' - ',' - ','Brooklyn',,,,,
U-Tab',' - ',' - ',' - ',,,,,
U.T.F (Uni the Fit)',' - ',' - ',' - ',,,,,
U.bio',' - ',' - ',' - ',,,,,
"UCP Holdings, Inc'",' - ',' - ',' - ',,,,,
UGE International (Urban Green Energy)',' - ',' - ',' - ',,,,,
UHE-TV',' - ',' - ',' - ',,,,,
ULTRALINQ HEALTHCARE SOLUTIONS INC',' - ',' - ','New York',,,,,
UNIFIED',' - ',' - ','New York',,,,,
UNRULY',' - ',' - ','New York',,,,,
UP TOP',' - ',' - ',' - ',,,,,
UPLOAD Healthy Drinks',' - ',' - ',' - ',,,,,
UPlanMe',' - ',' - ',' - ',,,,,
US Insurance',' - ',' - ','New York',,,,,
US Insurance',' - ',' - ',' - ',,,,,
USL Technology Consulting',' - ',' - ','New York',,,,,
USRealty.com',' - ',' - ',' - ',,,,,
UX Hires','66 West Broadway','Suite 600','New York',,,,,
Uber NYC','33 Nassau Avenue','2','Brooklyn',,,,,
UberAcademic','62 Clermont Avenue','Suite 405','Brooklyn',,,,,
UberTags',' - ',' - ','New York',,,,,
Ugeneus Design',' - ',' - ',' - ',,,,,
Uknowvercity',' - ',' - ',' - ',,,,,
Ultra',' - ',' - ',' - ',,,,,
UltraCoin',' - ',' - ',' - ',,,,,
Ulula','394 Broadway',' - ','New York',,,,,
Umami Co.',' - ',' - ',' - ',,,,,
Umobli Technology',' - ',' - ',' - ',,,,,
UnaUna',' - ',' - ',' - ',,,,,
Unbound',' - ',' - ',' - ',,,,,
Unbound Learning',' - ',' - ',' - ',,,,,
Uncharted Play (sOccket)',' - ',' - ','Poughkeepsie',,,,,
"Uncharted Play, Inc.'",' - ',' - ',' - ',,,,,
UncommonGoods',' - ',' - ','Brooklyn',,,,,
Uncoverage',' - ',' - ',' - ',,,,,
Uncubed','50 Eldridge','3rd Floor','New York',,,,,
Undecided 101',' - ',' - ',' - ',,,,,
Under 30 CEO','350 6th Ave',' - ','New York',,,,,
Undercurrent',' - ',' - ','New York',,,,,
Underground Eats',' - ',' - ',' - ',,,,,
Underground Eats',' - ',' - ','New York',,,,,
Undertone (Jambo Media)',' - ',' - ','New York',,,,,
"Uni-Data & Communications, Inc.'",'65-21 Fresh Meadow Lane',' - ','Queens',,,,,
Unified Field',' - ',' - ','New York',,,,,
UnifiedPractice',"'330 west 42nd street, 17th floor'",' - ','New York',,,,,
Unigo',' - ',' - ','New York',,,,,
UnionSquare Labs',' - ',' - ',' - ',,,,,
Uniporter',' - ',' - ',' - ',,,,,
Unique ID Inc.',' - ',' - ',' - ',,,,,
Unit Four LLC',' - ',' - ',' - ',,,,,
Univate',' - ',' - ',' - ',,,,,
Universal Tutors',' - ',' - ',' - ',,,,,
Uniworld Group Inc.',' - ',' - ','New York',,,,,
Unlockable',' - ',' - ',' - ',,,,,
Unmetric','175 Varick Street','Office 323','New York',,,,,
Unpakt',' - ',' - ','New York',,,,,
Unroll.me',' - ',' - ',' - ',,,,,
UpClear',"'1133 Broadway, Suite 720'",' - ','New York',,,,,
UpDateMe.com',' - ',' - ',' - ',,,,,
UpSurge Media Group LLC',' - ',' - ','New York',,,,,
UpTweet Inc.',' - ',' - ',' - ',,,,,
Updater Inc.',' - ',' - ',' - ',,,,,
Uplift Studios',' - ',' - ',' - ',,,,,
Uppercase',' - ',' - ',' - ',,,,,
"UptownGrowLab, Inc.'",' - ',' - ',' - ',,,,,
Upworthy','875 Broadway',' - ','New York',,,,,
Urban Cargo',' - ',' - ',' - ',,,,,
Urban Compass','19 Union Square West',' - ','New York',,,,,
Urban Cups inc.',' - ',' - ',' - ',,,,,
Urban Daddy',' - ',' - ','New York',,,,,
Urban Edge',' - ',' - ','New York',,,,,
Urban Green Energy',' - ',' - ',' - ',,,,,
Urban Green Energy',' - ',' - ',' - ',,,,,
Urban Green Energy',' - ',' - ','New York',,,,,
Urban Grocery Recycling',' - ',' - ',' - ',,,,,
UrbanLance',' - ',' - ',' - ',,,,,
Urbavour',' - ',' - ',' - ',,,,,
Urbful',' - ',' - ',' - ',,,,,
Urgent Content','72 Allen Street','3rd Floor','New York',,,,,
Urlinq',' - ',' - ',' - ',,,,,
Urmiga',' - ',' - ',' - ',,,,,
Urthworx',' - ',' - ',' - ',,,,,
Usablenet',' - ',' - ','New York',,,,,
Useme Digital Inc',' - ',' - ',' - ',,,,,
Uskape',' - ',' - ',' - ',,,,,
Uskape',' - ',' - ','New York',,,,,
Utour',' - ',' - ',' - ',,,,,
"Uvalue, Inc.'",' - ',' - ',' - ',,,,,
"VAR Magazine, Inc.'",' - ',' - ',' - ',,,,,
VETR INC','335 MADISON AVE',' - ','NEW YORK',,,,,
VEVO','4 Times Square','25th Floor','New York',,,,,
VFILES',' - ',' - ','New York',,,,,
VHX',' - ',' - ','Brooklyn',,,,,
VIC DAVIDSON ♪ COM',' - ',' - ',' - ',,,,,
VIP Room',' - ',' - ',' - ',,,,,
VIRGIN OLIVE OIL INVESTMENT PROJECT',' - ',' - ',' - ',,,,,
VITAGEAR LLC',' - ',' - ',' - ',,,,,
VITAMIN W Media',' - ',' - ',' - ',,,,,
VML','285 Madison 3rd Floor',' - ','New York',,,,,
"VMedia / NYC Liberty Games, Inc'",' - ',' - ',' - ',,,,,
VOICE - Be Heard LLC',' - ',' - ',' - ',,,,,
VOLDR Inc.',' - ',' - ',' - ',,,,,
VOZ',' - ',' - ',' - ',,,,,
VPV Interactive',' - ',' - ','New York',,,,,
VVF Cup',' - ',' - ',' - ',,,,,
Valcu',"'500 7th Ave 17A, New York, NY 10018'",' - ',' - ',,,,,
Validately',' - ',' - ',' - ',,,,,
ValueClick',' - ',' - ','New York',,,,,
"ValueGuard Financial, LLC'",' - ',' - ',' - ',,,,,
Vanity Hair Studio NYC Inc',' - ',' - ',' - ',,,,,
Vann Alexandra','67 West Street','Suite 604','Brooklyn',,,,,
Varick Media Management',' - ',' - ','New York',,,,,
Varonis Systems',' - ',' - ','New York',,,,,
Vaultive','100 Broadway','14th Floor','New York',,,,,
Vaxis',' - ',' - ',' - ',,,,,
VaynerMedia',' - ',' - ','New York',,,,,
Vector Media Group','18 West 21st Street ','8th Floor','New York',,,,,
Vedaa Minechem',' - ',' - ',' - ',,,,,
Vehive',' - ',' - ',' - ',,,,,
Velocidi',' - ',' - ','New York',,,,,
VenDipity',' - ',' - ',' - ',,,,,
Vendedy','253-41 149 Avenue',' - ','Rosedale',,,,,
Vendr',' - ',' - ',' - ',,,,,
Venmo','289 7th Ave',' - ','New York',,,,,
Venmo',' - ',' - ',' - ',,,,,
Venture For America',' - ',' - ',' - ',,,,,
VenturePinner.com',' - ',' - ',' - ',,,,,
Ventyour LLC',' - ',' - ',' - ',,,,,
Venue Pages',' - ',' - ',' - ',,,,,
Venus Meets Isis',' - ',' - ',' - ',,,,,
Venux',' - ',' - ',' - ',,,,,
Verbify',' - ',' - ',' - ',,,,,
VeriFone GlobalBay','1001 6th Avenue','11th Floor','New York',,,,,
"Veritascope, Inc'",' - ',' - ',' - ',,,,,
"Veritascope, Inc.'",' - ',' - ',' - ',,,,,
Verizon',' - ',' - ',' - ',,,,,
"Verizon Communications, Inc.'",'610 W 48th St',' - ','New York',,,,,
Verso Advertising / Verso Digital','50 W 17 St','5','New York',,,,,
Veryday Inc','392 Broadway','2nd Floor','New York',,,,,
Vessels & Company',' - ',' - ',' - ',,,,,
VetSurf',' - ',' - ',' - ',,,,,
ViV',' - ',' - ',' - ',,,,,
Via','226 5th Avenue','3rd Floor','New York',,,,,
Vibrant Media','565 5th Avenue','15th Floor','New York',,,,,
Vicaire NY',' - ',' - ',' - ',,,,,
Vice',' - ',' - ','Brooklyn',,,,,
VictoriaMartini',' - ',' - ',' - ',,,,,
VidRocket',' - ',' - ',' - ',,,,,
Vidaao',' - ',' - ',' - ',,,,,
"Videology, Inc.'",'1500 Broadway','4th Flr','New York',,,,,
Vidpal',' - ',' - ',' - ',,,,,
Vielle + Frances',' - ',' - ',' - ',,,,,
View The Space','142 West 36th Street','12th Floor','New York',,,,,
Viggle (Function X Inc)','902 Broadway','11th Floor','New York',,,,,
"Vigor, LLC'",' - ',' - ',' - ',,,,,
Villij',' - ',' - ',' - ',,,,,
Vimbly',' - ',' - ','New York',,,,,
Vimeo',' - ',' - ','New York',,,,,
Vincent & Marie',' - ',' - ',' - ',,,,,
Vindico',' - ',' - ','New York',,,,,
Vino247',' - ',' - ',' - ',,,,,
Violet Blues Productions',' - ',' - ',' - ',,,,,
Violetta Knitting Mill',' - ',' - ',' - ',,,,,
Virtual Immigration Office',' - ',' - ',' - ',,,,,
VirtualArtsTV',' - ',' - ',' - ',,,,,
VirtualFit',' - ',' - ',' - ',,,,,
VisCorps',' - ',' - ',' - ',,,,,
Visify','200 Varick St ','#802','New York',,,,,
Vision Chains',' - ',' - ',' - ',,,,,
Vision Global Consulting Inc.',' - ',' - ',' - ',,,,,
"Visionary Access, Inc.'",' - ',' - ',' - ',,,,,
Visionary Outlook LLC',' - ',' - ',' - ',,,,,
Visitor',' - ',' - ',' - ',,,,,
"Visual Genius, Inc.'",' - ',' - ',' - ',,,,,
"Visual Genius, Inc.'",' - ',' - ',' - ',,,,,
Visual Goodness',' - ',' - ','New York',,,,,
Visual Revenue',' - ',' - ',' - ',,,,,
Vita Madagascar',' - ',' - ',' - ',,,,,
VitaCraze',' - ',' - ',' - ',,,,,
Vital Formulas',' - ',' - ',' - ',,,,,
Vital Score',' - ',' - ',' - ',,,,,
Vitals','632 Broadway','301','New York',,,,,
